benchmark,binary,funccount,percent,sp_increments,increment_sum,increment_sum_abs
"squoosh-imagecodecs","optipng.4e77b.wasm",30,4.457652,"[32]",32,32
"squoosh-imagecodecs","optipng.4e77b.wasm",116,17.236256,"[16]",16,16
"squoosh-imagecodecs","optipng.4e77b.wasm",435,64.635956,"[]",0,0
"squoosh-imagecodecs","hqx-rs-8c087e0290bb39f1e090.module.wasm",2,2.739726,"[-128]",-128,128
"squoosh-imagecodecs","hqx-rs-8c087e0290bb39f1e090.module.wasm",2,2.739726,"[-112]",-112,112
"squoosh-imagecodecs","hqx-rs-8c087e0290bb39f1e090.module.wasm",4,5.479452,"[-64]",-64,64
"squoosh-imagecodecs","hqx-rs-8c087e0290bb39f1e090.module.wasm",6,8.219178,"[-32]",-32,32
"squoosh-imagecodecs","hqx-rs-8c087e0290bb39f1e090.module.wasm",6,8.219178,"[-16]",-16,16
"squoosh-imagecodecs","hqx-rs-8c087e0290bb39f1e090.module.wasm",9,12.328767,"[-48]",-48,48
"squoosh-imagecodecs","hqx-rs-8c087e0290bb39f1e090.module.wasm",44,60.27397,"[]",0,0
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[96]",96,96
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[192]",192,192
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[208]",208,208
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[224]",224,224
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[288]",288,288
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[304]",304,304
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[512]",512,512
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[560]",560,560
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[1312]",1312,1312
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[1344]",1344,1344
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[1360]",1360,1360
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[2128]",2128,2128
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[2608]",2608,2608
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",1,0.28169015,"[5152]",5152,5152
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",2,0.5633803,"[128]",128,128
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",4,1.1267606,"[48]",48,48
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",4,1.1267606,"[256]",256,256
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",5,1.4084507,"[32]",32,32
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",5,1.4084507,"[64]",64,64
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",37,10.422535,"[16]",16,16
"squoosh-imagecodecs","mozjpeg_enc.93395.wasm",284,80,"[]",0,0
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[16, 16, 16, 16, 16, 16, 16, 16, 16]",144,144
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[16, 32]",48,48
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[32, 16, 16, 16, 16, 16]",112,112
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[32, 16, 16, 16, 16, 16, 16]",128,128
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[48, 16]",64,64
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[48, 16, 16, 16, 16, 16, 16, 16]",160,160
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[64, 16, 16, 16, 16, 16]",144,144
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[64, 16, 16, 16, 16, 16, 16]",160,160
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[80, 32]",112,112
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[96, 32]",128,128
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[240, 16, 16, 16, 16, 16]",320,320
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[256, 16]",272,272
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[464]",464,464
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[496]",496,496
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[544]",544,544
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[592]",592,592
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[624]",624,624
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[624, 16]",640,640
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[672]",672,672
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[688]",688,688
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[896]",896,896
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[912]",912,912
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[1024]",1024,1024
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[1040]",1040,1040
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[1312]",1312,1312
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[1328]",1328,1328
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[1424]",1424,1424
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[1568]",1568,1568
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[15424]",15424,15424
"adobe-cloudview","wasm_acrobat.wasm",1,0.008,"[15440]",15440,15440
"adobe-cloudview","wasm_acrobat.wasm",2,0.016,"[16, 16, 16, 16, 16, 16, 16, 16]",128,128
"adobe-cloudview","wasm_acrobat.wasm",2,0.016,"[48, 16, 16, 16]",96,96
"adobe-cloudview","wasm_acrobat.wasm",2,0.016,"[48, 16, 16, 16, 16]",112,112
"adobe-cloudview","wasm_acrobat.wasm",2,0.016,"[432]",432,432
"adobe-cloudview","wasm_acrobat.wasm",2,0.016,"[608]",608,608
"adobe-cloudview","wasm_acrobat.wasm",2,0.016,"[848]",848,848
"adobe-cloudview","wasm_acrobat.wasm",2,0.016,"[880]",880,880
"adobe-cloudview","wasm_acrobat.wasm",2,0.016,"[992]",992,992
"adobe-cloudview","wasm_acrobat.wasm",2,0.016,"[1056]",1056,1056
"adobe-cloudview","wasm_acrobat.wasm",3,0.024,"[80, 16]",96,96
"adobe-cloudview","wasm_acrobat.wasm",3,0.024,"[448]",448,448
"adobe-cloudview","wasm_acrobat.wasm",3,0.024,"[528]",528,528
"adobe-cloudview","wasm_acrobat.wasm",3,0.024,"[1120]",1120,1120
"adobe-cloudview","wasm_acrobat.wasm",4,0.032,"[32, 16, 16]",64,64
"adobe-cloudview","wasm_acrobat.wasm",4,0.032,"[64, 16]",80,80
"adobe-cloudview","wasm_acrobat.wasm",4,0.032,"[320]",320,320
"adobe-cloudview","wasm_acrobat.wasm",4,0.032,"[480]",480,480
"adobe-cloudview","wasm_acrobat.wasm",4,0.032,"[560]",560,560
"adobe-cloudview","wasm_acrobat.wasm",5,0.04,"[368]",368,368
"adobe-cloudview","wasm_acrobat.wasm",6,0.048,"[16, 16, 16, 16, 16]",80,80
"adobe-cloudview","wasm_acrobat.wasm",6,0.048,"[48, 16, 16]",80,80
"adobe-cloudview","wasm_acrobat.wasm",6,0.048,"[352]",352,352
"adobe-cloudview","wasm_acrobat.wasm",6,0.048,"[400]",400,400
"adobe-cloudview","wasm_acrobat.wasm",6,0.048,"[512]",512,512
"adobe-cloudview","wasm_acrobat.wasm",8,0.064,"[16, 16, 16, 16, 16, 16]",96,96
"adobe-cloudview","wasm_acrobat.wasm",8,0.064,"[272]",272,272
"adobe-cloudview","wasm_acrobat.wasm",8,0.064,"[336]",336,336
"adobe-cloudview","wasm_acrobat.wasm",8,0.064,"[384]",384,384
"adobe-cloudview","wasm_acrobat.wasm",8,0.064,"[416]",416,416
"adobe-cloudview","wasm_acrobat.wasm",9,0.072,"[256]",256,256
"adobe-cloudview","wasm_acrobat.wasm",11,0.088,"[32, 16, 16, 16]",80,80
"adobe-cloudview","wasm_acrobat.wasm",11,0.088,"[304]",304,304
"adobe-cloudview","wasm_acrobat.wasm",12,0.096,"[288]",288,288
"adobe-cloudview","wasm_acrobat.wasm",13,0.104,"[16, 16, 16, 16]",64,64
"adobe-cloudview","wasm_acrobat.wasm",13,0.104,"[224]",224,224
"adobe-cloudview","wasm_acrobat.wasm",14,0.112,"[32, 16]",48,48
"adobe-cloudview","wasm_acrobat.wasm",18,0.144,"[176]",176,176
"adobe-cloudview","wasm_acrobat.wasm",20,0.16,"[208]",208,208
"adobe-cloudview","wasm_acrobat.wasm",20,0.16,"[240]",240,240
"adobe-cloudview","wasm_acrobat.wasm",32,0.256,"[160]",160,160
"adobe-cloudview","wasm_acrobat.wasm",34,0.272,"[144]",144,144
"adobe-cloudview","wasm_acrobat.wasm",45,0.36,"[128]",128,128
"adobe-cloudview","wasm_acrobat.wasm",53,0.424,"[192]",192,192
"adobe-cloudview","wasm_acrobat.wasm",58,0.464,"[16, 16, 16]",48,48
"adobe-cloudview","wasm_acrobat.wasm",60,0.48,"[96]",96,96
"adobe-cloudview","wasm_acrobat.wasm",63,0.504,"[112]",112,112
"adobe-cloudview","wasm_acrobat.wasm",87,0.696,"[80]",80,80
"adobe-cloudview","wasm_acrobat.wasm",120,0.96,"[16, 16]",32,32
"adobe-cloudview","wasm_acrobat.wasm",139,1.112,"[64]",64,64
"adobe-cloudview","wasm_acrobat.wasm",271,2.168,"[48]",48,48
"adobe-cloudview","wasm_acrobat.wasm",1387,11.096,"[32]",32,32
"adobe-cloudview","wasm_acrobat.wasm",2624,20.992,"[16]",16,16
"adobe-cloudview","wasm_acrobat.wasm",7231,57.848,"[]",0,0
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1048576]",-1048576,1048576
"d3demo","d3wasm.wasm",1,0.0125817815,"[-262144]",-262144,262144
"d3demo","d3wasm.wasm",1,0.0125817815,"[-114624]",-114624,114624
"d3demo","d3wasm.wasm",1,0.0125817815,"[-66560]",-66560,66560
"d3demo","d3wasm.wasm",1,0.0125817815,"[-65808]",-65808,65808
"d3demo","d3wasm.wasm",1,0.0125817815,"[-65568]",-65568,65568
"d3demo","d3wasm.wasm",1,0.0125817815,"[-61808]",-61808,61808
"d3demo","d3wasm.wasm",1,0.0125817815,"[-39008]",-39008,39008
"d3demo","d3wasm.wasm",1,0.0125817815,"[-33152]",-33152,33152
"d3demo","d3wasm.wasm",1,0.0125817815,"[-32800]",-32800,32800
"d3demo","d3wasm.wasm",1,0.0125817815,"[-32768]",-32768,32768
"d3demo","d3wasm.wasm",1,0.0125817815,"[-32032]",-32032,32032
"d3demo","d3wasm.wasm",1,0.0125817815,"[-32016]",-32016,32016
"d3demo","d3wasm.wasm",1,0.0125817815,"[-32000]",-32000,32000
"d3demo","d3wasm.wasm",1,0.0125817815,"[-17984]",-17984,17984
"d3demo","d3wasm.wasm",1,0.0125817815,"[-17584]",-17584,17584
"d3demo","d3wasm.wasm",1,0.0125817815,"[-17536]",-17536,17536
"d3demo","d3wasm.wasm",1,0.0125817815,"[-17520]",-17520,17520
"d3demo","d3wasm.wasm",1,0.0125817815,"[-17456]",-17456,17456
"d3demo","d3wasm.wasm",1,0.0125817815,"[-16896]",-16896,16896
"d3demo","d3wasm.wasm",1,0.0125817815,"[-16768]",-16768,16768
"d3demo","d3wasm.wasm",1,0.0125817815,"[-16720]",-16720,16720
"d3demo","d3wasm.wasm",1,0.0125817815,"[-16688]",-16688,16688
"d3demo","d3wasm.wasm",1,0.0125817815,"[-16656]",-16656,16656
"d3demo","d3wasm.wasm",1,0.0125817815,"[-16640]",-16640,16640
"d3demo","d3wasm.wasm",1,0.0125817815,"[-16528]",-16528,16528
"d3demo","d3wasm.wasm",1,0.0125817815,"[-16512]",-16512,16512
"d3demo","d3wasm.wasm",1,0.0125817815,"[-16480]",-16480,16480
"d3demo","d3wasm.wasm",1,0.0125817815,"[-13104]",-13104,13104
"d3demo","d3wasm.wasm",1,0.0125817815,"[-10624]",-10624,10624
"d3demo","d3wasm.wasm",1,0.0125817815,"[-9296]",-9296,9296
"d3demo","d3wasm.wasm",1,0.0125817815,"[-8960]",-8960,8960
"d3demo","d3wasm.wasm",1,0.0125817815,"[-8336]",-8336,8336
"d3demo","d3wasm.wasm",1,0.0125817815,"[-8272]",-8272,8272
"d3demo","d3wasm.wasm",1,0.0125817815,"[-8192]",-8192,8192
"d3demo","d3wasm.wasm",1,0.0125817815,"[-7808]",-7808,7808
"d3demo","d3wasm.wasm",1,0.0125817815,"[-5808]",-5808,5808
"d3demo","d3wasm.wasm",1,0.0125817815,"[-5744]",-5744,5744
"d3demo","d3wasm.wasm",1,0.0125817815,"[-4976]",-4976,4976
"d3demo","d3wasm.wasm",1,0.0125817815,"[-4752]",-4752,4752
"d3demo","d3wasm.wasm",1,0.0125817815,"[-4320]",-4320,4320
"d3demo","d3wasm.wasm",1,0.0125817815,"[-4304]",-4304,4304
"d3demo","d3wasm.wasm",1,0.0125817815,"[-4288]",-4288,4288
"d3demo","d3wasm.wasm",1,0.0125817815,"[-4272]",-4272,4272
"d3demo","d3wasm.wasm",1,0.0125817815,"[-4192]",-4192,4192
"d3demo","d3wasm.wasm",1,0.0125817815,"[-4112]",-4112,4112
"d3demo","d3wasm.wasm",1,0.0125817815,"[-3152]",-3152,3152
"d3demo","d3wasm.wasm",1,0.0125817815,"[-3056]",-3056,3056
"d3demo","d3wasm.wasm",1,0.0125817815,"[-3040]",-3040,3040
"d3demo","d3wasm.wasm",1,0.0125817815,"[-3024]",-3024,3024
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2992]",-2992,2992
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2944]",-2944,2944
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2896]",-2896,2896
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2848]",-2848,2848
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2720]",-2720,2720
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2672]",-2672,2672
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2640]",-2640,2640
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2608]",-2608,2608
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2592]",-2592,2592
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2480]",-2480,2480
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2384]",-2384,2384
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2368]",-2368,2368
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2224]",-2224,2224
"d3demo","d3wasm.wasm",1,0.0125817815,"[-2160]",-2160,2160
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1712]",-1712,1712
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1696]",-1696,1696
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1680]",-1680,1680
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1520]",-1520,1520
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1488]",-1488,1488
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1424]",-1424,1424
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1408]",-1408,1408
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1392]",-1392,1392
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1376]",-1376,1376
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1360]",-1360,1360
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1232]",-1232,1232
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1184]",-1184,1184
"d3demo","d3wasm.wasm",1,0.0125817815,"[-1120]",-1120,1120
"d3demo","d3wasm.wasm",1,0.0125817815,"[-832]",-832,832
"d3demo","d3wasm.wasm",1,0.0125817815,"[-752]",-752,752
"d3demo","d3wasm.wasm",1,0.0125817815,"[-656]",-656,656
"d3demo","d3wasm.wasm",1,0.0125817815,"[-640]",-640,640
"d3demo","d3wasm.wasm",1,0.0125817815,"[-592]",-592,592
"d3demo","d3wasm.wasm",1,0.0125817815,"[-576]",-576,576
"d3demo","d3wasm.wasm",1,0.0125817815,"[-464]",-464,464
"d3demo","d3wasm.wasm",1,0.0125817815,"[-64, -16, -16]",-96,96
"d3demo","d3wasm.wasm",2,0.025163563,"[-16960]",-16960,16960
"d3demo","d3wasm.wasm",2,0.025163563,"[-4160]",-4160,4160
"d3demo","d3wasm.wasm",2,0.025163563,"[-4144]",-4144,4144
"d3demo","d3wasm.wasm",2,0.025163563,"[-3904]",-3904,3904
"d3demo","d3wasm.wasm",2,0.025163563,"[-3488]",-3488,3488
"d3demo","d3wasm.wasm",2,0.025163563,"[-3408]",-3408,3408
"d3demo","d3wasm.wasm",2,0.025163563,"[-2096]",-2096,2096
"d3demo","d3wasm.wasm",2,0.025163563,"[-2064]",-2064,2064
"d3demo","d3wasm.wasm",2,0.025163563,"[-2048]",-2048,2048
"d3demo","d3wasm.wasm",2,0.025163563,"[-1440]",-1440,1440
"d3demo","d3wasm.wasm",2,0.025163563,"[-1344]",-1344,1344
"d3demo","d3wasm.wasm",2,0.025163563,"[-1328]",-1328,1328
"d3demo","d3wasm.wasm",2,0.025163563,"[-1296]",-1296,1296
"d3demo","d3wasm.wasm",2,0.025163563,"[-1248]",-1248,1248
"d3demo","d3wasm.wasm",2,0.025163563,"[-1216]",-1216,1216
"d3demo","d3wasm.wasm",2,0.025163563,"[-1168]",-1168,1168
"d3demo","d3wasm.wasm",2,0.025163563,"[-1136]",-1136,1136
"d3demo","d3wasm.wasm",2,0.025163563,"[-1104]",-1104,1104
"d3demo","d3wasm.wasm",2,0.025163563,"[-848]",-848,848
"d3demo","d3wasm.wasm",2,0.025163563,"[-672]",-672,672
"d3demo","d3wasm.wasm",2,0.025163563,"[-560]",-560,560
"d3demo","d3wasm.wasm",2,0.025163563,"[-416]",-416,416
"d3demo","d3wasm.wasm",2,0.025163563,"[-368]",-368,368
"d3demo","d3wasm.wasm",3,0.037745345,"[-16464]",-16464,16464
"d3demo","d3wasm.wasm",3,0.037745345,"[-4128]",-4128,4128
"d3demo","d3wasm.wasm",3,0.037745345,"[-2912]",-2912,2912
"d3demo","d3wasm.wasm",3,0.037745345,"[-2832]",-2832,2832
"d3demo","d3wasm.wasm",3,0.037745345,"[-2416]",-2416,2416
"d3demo","d3wasm.wasm",3,0.037745345,"[-2352]",-2352,2352
"d3demo","d3wasm.wasm",3,0.037745345,"[-1152]",-1152,1152
"d3demo","d3wasm.wasm",3,0.037745345,"[-720]",-720,720
"d3demo","d3wasm.wasm",3,0.037745345,"[-624]",-624,624
"d3demo","d3wasm.wasm",3,0.037745345,"[-608]",-608,608
"d3demo","d3wasm.wasm",3,0.037745345,"[-528]",-528,528
"d3demo","d3wasm.wasm",3,0.037745345,"[-496]",-496,496
"d3demo","d3wasm.wasm",4,0.050327126,"[-8240]",-8240,8240
"d3demo","d3wasm.wasm",4,0.050327126,"[-2928]",-2928,2928
"d3demo","d3wasm.wasm",4,0.050327126,"[-1088]",-1088,1088
"d3demo","d3wasm.wasm",4,0.050327126,"[-544]",-544,544
"d3demo","d3wasm.wasm",4,0.050327126,"[-480]",-480,480
"d3demo","d3wasm.wasm",5,0.06290891,"[-16560]",-16560,16560
"d3demo","d3wasm.wasm",5,0.06290891,"[-16416]",-16416,16416
"d3demo","d3wasm.wasm",6,0.07549069,"[-16384]",-16384,16384
"d3demo","d3wasm.wasm",6,0.07549069,"[-4096]",-4096,4096
"d3demo","d3wasm.wasm",6,0.07549069,"[-2320]",-2320,2320
"d3demo","d3wasm.wasm",6,0.07549069,"[-400]",-400,400
"d3demo","d3wasm.wasm",6,0.07549069,"[-336]",-336,336
"d3demo","d3wasm.wasm",7,0.08807247,"[-16432]",-16432,16432
"d3demo","d3wasm.wasm",7,0.08807247,"[-2864]",-2864,2864
"d3demo","d3wasm.wasm",7,0.08807247,"[-432]",-432,432
"d3demo","d3wasm.wasm",7,0.08807247,"[-320]",-320,320
"d3demo","d3wasm.wasm",8,0.10065425,"[-512]",-512,512
"d3demo","d3wasm.wasm",8,0.10065425,"[-448]",-448,448
"d3demo","d3wasm.wasm",9,0.11323603,"[-16448]",-16448,16448
"d3demo","d3wasm.wasm",9,0.11323603,"[-1312]",-1312,1312
"d3demo","d3wasm.wasm",9,0.11323603,"[-1024]",-1024,1024
"d3demo","d3wasm.wasm",9,0.11323603,"[-384]",-384,384
"d3demo","d3wasm.wasm",10,0.12581782,"[-8224]",-8224,8224
"d3demo","d3wasm.wasm",10,0.12581782,"[-304]",-304,304
"d3demo","d3wasm.wasm",11,0.1383996,"[-1072]",-1072,1072
"d3demo","d3wasm.wasm",11,0.1383996,"[-352]",-352,352
"d3demo","d3wasm.wasm",12,0.15098138,"[-1040]",-1040,1040
"d3demo","d3wasm.wasm",16,0.2013085,"[-1056]",-1056,1056
"d3demo","d3wasm.wasm",17,0.21389028,"[-256]",-256,256
"d3demo","d3wasm.wasm",18,0.22647206,"[-272]",-272,272
"d3demo","d3wasm.wasm",18,0.22647206,"[-224]",-224,224
"d3demo","d3wasm.wasm",22,0.2767992,"[-288]",-288,288
"d3demo","d3wasm.wasm",22,0.2767992,"[-240]",-240,240
"d3demo","d3wasm.wasm",28,0.3522899,"[-208]",-208,208
"d3demo","d3wasm.wasm",33,0.4151988,"[-176]",-176,176
"d3demo","d3wasm.wasm",37,0.46552593,"[-192]",-192,192
"d3demo","d3wasm.wasm",49,0.6165073,"[-160]",-160,160
"d3demo","d3wasm.wasm",61,0.76748866,"[-144]",-144,144
"d3demo","d3wasm.wasm",63,0.79265225,"[-128]",-128,128
"d3demo","d3wasm.wasm",85,1.0694515,"[-112]",-112,112
"d3demo","d3wasm.wasm",106,1.3336688,"[-96]",-96,96
"d3demo","d3wasm.wasm",114,1.4343231,"[-80]",-80,80
"d3demo","d3wasm.wasm",214,2.6925013,"[-64]",-64,64
"d3demo","d3wasm.wasm",231,2.9063916,"[-48]",-48,48
"d3demo","d3wasm.wasm",357,4.491696,"[-32]",-32,32
"d3demo","d3wasm.wasm",803,10.10317,"[-16]",-16,16
"d3demo","d3wasm.wasm",5293,66.59537,"[]",0,0
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-6608]",-6608,6608
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-2848]",-2848,2848
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-2320]",-2320,2320
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-2256]",-2256,2256
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-1824]",-1824,1824
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-1808]",-1808,1808
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-1664]",-1664,1664
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-1360]",-1360,1360
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-1136]",-1136,1136
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-1104]",-1104,1104
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-992]",-992,992
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-832]",-832,832
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-736]",-736,736
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-720]",-720,720
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-704]",-704,704
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-672]",-672,672
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-656]",-656,656
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-624]",-624,624
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-528]",-528,528
"1password-extension","dac34eee5ed4216c65b2.module.wasm",1,0.051975053,"[-448]",-448,448
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-784]",-784,784
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-768]",-768,768
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-640]",-640,640
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-592]",-592,592
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-560]",-560,560
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-544]",-544,544
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-496]",-496,496
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-464]",-464,464
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-432]",-432,432
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-416]",-416,416
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-400]",-400,400
"1password-extension","dac34eee5ed4216c65b2.module.wasm",2,0.103950106,"[-352]",-352,352
"1password-extension","dac34eee5ed4216c65b2.module.wasm",3,0.15592515,"[-848]",-848,848
"1password-extension","dac34eee5ed4216c65b2.module.wasm",3,0.15592515,"[-816]",-816,816
"1password-extension","dac34eee5ed4216c65b2.module.wasm",3,0.15592515,"[-480]",-480,480
"1password-extension","dac34eee5ed4216c65b2.module.wasm",3,0.15592515,"[-336]",-336,336
"1password-extension","dac34eee5ed4216c65b2.module.wasm",4,0.20790021,"[-384]",-384,384
"1password-extension","dac34eee5ed4216c65b2.module.wasm",4,0.20790021,"[-320]",-320,320
"1password-extension","dac34eee5ed4216c65b2.module.wasm",4,0.20790021,"[-272]",-272,272
"1password-extension","dac34eee5ed4216c65b2.module.wasm",5,0.25987527,"[-512]",-512,512
"1password-extension","dac34eee5ed4216c65b2.module.wasm",5,0.25987527,"[-368]",-368,368
"1password-extension","dac34eee5ed4216c65b2.module.wasm",5,0.25987527,"[-288]",-288,288
"1password-extension","dac34eee5ed4216c65b2.module.wasm",5,0.25987527,"[-240]",-240,240
"1password-extension","dac34eee5ed4216c65b2.module.wasm",6,0.3118503,"[-208]",-208,208
"1password-extension","dac34eee5ed4216c65b2.module.wasm",7,0.36382535,"[-192]",-192,192
"1password-extension","dac34eee5ed4216c65b2.module.wasm",8,0.41580042,"[-304]",-304,304
"1password-extension","dac34eee5ed4216c65b2.module.wasm",9,0.46777546,"[-256]",-256,256
"1password-extension","dac34eee5ed4216c65b2.module.wasm",9,0.46777546,"[-176]",-176,176
"1password-extension","dac34eee5ed4216c65b2.module.wasm",10,0.51975054,"[-224]",-224,224
"1password-extension","dac34eee5ed4216c65b2.module.wasm",11,0.57172555,"[-160]",-160,160
"1password-extension","dac34eee5ed4216c65b2.module.wasm",17,0.88357586,"[-144]",-144,144
"1password-extension","dac34eee5ed4216c65b2.module.wasm",20,1.0395011,"[-128]",-128,128
"1password-extension","dac34eee5ed4216c65b2.module.wasm",21,1.0914761,"[-112]",-112,112
"1password-extension","dac34eee5ed4216c65b2.module.wasm",35,1.8191268,"[-96]",-96,96
"1password-extension","dac34eee5ed4216c65b2.module.wasm",54,2.8066528,"[-80]",-80,80
"1password-extension","dac34eee5ed4216c65b2.module.wasm",62,3.222453,"[-64]",-64,64
